UserId,La,Lo,route,w1,w2,size
40,46.89912521,7.228477674,"[2, 1, 2, 3, 3]",0.598144,0.401856,412
40,46.89912521,7.228477674,"[2, 1, 1, 3, 1]",0.598144,0.401856,115
40,46.89912521,7.228477674,"[2, 2, 2, 2, 1]",0.598144,0.401856,384
40,46.89912521,7.228477674,"[2, 2, 1, 1, 3]",0.598144,0.401856,320
40,46.89912521,7.228477674,"[1, 1, 3, 1, 1]",0.598144,0.401856,203
41,46.96004403,9.714640313,"[1, 1, 1, 3, 3]",0.841221,0.912401,159
41,46.96004403,9.714640313,"[1, 1, 2, 1, 1]",0.841221,0.912401,326
41,46.96004403,9.714640313,"[1, 2, 2, 3, 3]",0.841221,0.912401,262
41,46.96004403,9.714640313,"[1, 2, 2, 1, 1]",0.841221,0.912401,117
41,46.96004403,9.714640313,"[1, 1, 2, 3, 3]",0.841221,0.912401,511
42,46.14197674,5.945911076,"[1, 2, 1, 3, 1]",0.65707,0.122951,83
42,46.14197674,5.945911076,"[1, 2, 3, 3, 1]",0.65707,0.122951,155
42,46.14197674,5.945911076,"[1, 1, 1, 3, 3]",0.65707,0.122951,64
42,46.14197674,5.945911076,"[2, 2, 2, 1, 3]",0.65707,0.122951,175
42,46.14197674,5.945911076,"[2, 1, 1, 1, 3]",0.65707,0.122951,366
43,46.46366536,9.79087734,"[1, 2, 2, 3, 3]",0.48021,0.86701,320
43,46.46366536,9.79087734,"[1, 1, 3, 1, 1]",0.48021,0.86701,322
43,46.46366536,9.79087734,"[1, 2, 2, 1, 1]",0.48021,0.86701,304
43,46.46366536,9.79087734,"[2, 3, 3, 3, 3]",0.48021,0.86701,365
43,46.46366536,9.79087734,"[1, 1, 3, 3, 1]",0.48021,0.86701,197
44,46.45054716,9.788128011,"[2, 1, 2, 1, 3]",0.05902,0.655635,61
44,46.45054716,9.788128011,"[2, 2, 1, 1, 3]",0.05902,0.655635,165
44,46.45054716,9.788128011,"[1, 3, 3, 3, 3]",0.05902,0.655635,200
44,46.45054716,9.788128011,"[2, 1, 2, 3, 3]",0.05902,0.655635,317
44,46.45054716,9.788128011,"[2, 2, 1, 1, 1]",0.05902,0.655635,353
45,47.44525107,8.553865303,"[2, 1, 1, 1, 1]",0.685531,0.314469,396
45,47.44525107,8.553865303,"[2, 2, 2, 1, 1]",0.685531,0.314469,491
45,47.44525107,8.553865303,"[1, 1, 2, 2, 1]",0.685531,0.314469,240
45,47.44525107,8.553865303,"[2, 2, 1, 1, 1]",0.685531,0.314469,414
45,47.44525107,8.553865303,"[1, 1, 1, 1, 3]",0.685531,0.314469,216
46,47.01468622,8.782147074,"[2, 1, 2, 1, 3]",0.656744,0.98032,96
46,47.01468622,8.782147074,"[1, 1, 3, 1, 3]",0.656744,0.98032,122
46,47.01468622,8.782147074,"[2, 2, 2, 2, 1]",0.656744,0.98032,369
46,47.01468622,8.782147074,"[1, 2, 2, 1, 3]",0.656744,0.98032,154
46,47.01468622,8.782147074,"[2, 1, 1, 1, 1]",0.656744,0.98032,205
47,46.94404863,9.708272713,"[2, 1, 1, 1, 3]",0.15924,0.012427,235
47,46.94404863,9.708272713,"[2, 1, 3, 3, 3]",0.15924,0.012427,324
47,46.94404863,9.708272713,"[2, 1, 3, 1, 3]",0.15924,0.012427,27
47,46.94404863,9.708272713,"[1, 2, 2, 3, 1]",0.15924,0.012427,316
47,46.94404863,9.708272713,"[1, 2, 1, 1, 1]",0.15924,0.012427,446
48,47.44383803,9.690589557,"[1, 2, 3, 3, 3]",0.25136,0.599453,94
48,47.44383803,9.690589557,"[1, 1, 1, 3, 1]",0.25136,0.599453,467
48,47.44383803,9.690589557,"[2, 2, 2, 3, 3]",0.25136,0.599453,107
48,47.44383803,9.690589557,"[2, 1, 1, 2, 1]",0.25136,0.599453,145
48,47.44383803,9.690589557,"[2, 1, 1, 1, 3]",0.25136,0.599453,21
49,46.71595734,9.17113592,"[1, 2, 2, 3, 3]",0.018847,0.981153,467
49,46.71595734,9.17113592,"[2, 1, 1, 3, 1]",0.018847,0.981153,234
49,46.71595734,9.17113592,"[1, 2, 1, 3, 1]",0.018847,0.981153,348
49,46.71595734,9.17113592,"[1, 3, 1, 1, 3]",0.018847,0.981153,366
49,46.71595734,9.17113592,"[2, 2, 1, 3, 3]",0.018847,0.981153,16
50,46.45847523,9.787033171,"[1, 3, 3, 1, 3]",0.796272,0.49096,2
50,46.45847523,9.787033171,"[1, 2, 3, 1, 3]",0.796272,0.49096,112
50,46.45847523,9.787033171,"[1, 1, 2, 2, 1]",0.796272,0.49096,427
50,46.45847523,9.787033171,"[2, 1, 1, 2, 3]",0.796272,0.49096,9
50,46.45847523,9.787033171,"[2, 2, 1, 1, 3]",0.796272,0.49096,414
51,46.43414395,7.628079621,"[1, 1, 2, 1, 3]",0.763482,0.876026,384
51,46.43414395,7.628079621,"[1, 2, 2, 3, 3]",0.763482,0.876026,433
51,46.43414395,7.628079621,"[1, 1, 1, 1, 3]",0.763482,0.876026,395
51,46.43414395,7.628079621,"[2, 1, 2, 2, 1]",0.763482,0.876026,461
51,46.43414395,7.628079621,"[1, 2, 1, 1, 3]",0.763482,0.876026,191
52,46.44975754,6.870997317,"[1, 3, 1, 1, 1]",0.10532,0.715938,189
52,46.44975754,6.870997317,"[2, 1, 1, 1, 1]",0.10532,0.715938,264
52,46.44975754,6.870997317,"[2, 1, 3, 3, 1]",0.10532,0.715938,45
52,46.44975754,6.870997317,"[2, 3, 1, 3, 1]",0.10532,0.715938,37
52,46.44975754,6.870997317,"[1, 2, 2, 1, 3]",0.10532,0.715938,449
53,47.69730426,7.707983787,"[1, 2, 3, 3, 3]",0.908804,0.674792,333
53,47.69730426,7.707983787,"[2, 1, 3, 3, 3]",0.908804,0.674792,311
53,47.69730426,7.707983787,"[2, 2, 1, 2, 1]",0.908804,0.674792,90
53,47.69730426,7.707983787,"[1, 3, 1, 1, 1]",0.908804,0.674792,315
53,47.69730426,7.707983787,"[1, 1, 1, 1, 1]",0.908804,0.674792,483
54,46.8957901,7.22526393,"[1, 1, 1, 1, 3]",0.943211,0.056789,300
54,46.8957901,7.22526393,"[1, 1, 1, 3, 1]",0.943211,0.056789,302
54,46.8957901,7.22526393,"[1, 2, 2, 1, 3]",0.943211,0.056789,478
54,46.8957901,7.22526393,"[1, 1, 2, 1, 1]",0.943211,0.056789,487
54,46.8957901,7.22526393,"[1, 2, 2, 1, 1]",0.943211,0.056789,51
55,47.02146032,6.719812714,"[2, 1, 3, 3, 3]",0.636953,0.354386,279
55,47.02146032,6.719812714,"[2, 3, 1, 1, 3]",0.636953,0.354386,259
55,47.02146032,6.719812714,"[2, 2, 1, 3, 3]",0.636953,0.354386,459
55,47.02146032,6.719812714,"[1, 2, 3, 3, 1]",0.636953,0.354386,343
55,47.02146032,6.719812714,"[2, 1, 1, 1, 1]",0.636953,0.354386,191
56,45.92925285,7.727504915,"[2, 1, 1, 3, 3]",0.438669,0.445696,485
56,45.92925285,7.727504915,"[1, 2, 2, 1, 1]",0.438669,0.445696,19
56,45.92925285,7.727504915,"[1, 3, 3, 3, 3]",0.438669,0.445696,243
56,45.92925285,7.727504915,"[2, 2, 2, 1, 3]",0.438669,0.445696,207
56,45.92925285,7.727504915,"[1, 1, 2, 2, 3]",0.438669,0.445696,305
57,46.42751241,7.621797809,"[1, 1, 2, 1, 1]",0.26525,0.13455,511
57,46.42751241,7.621797809,"[2, 2, 2, 1, 3]",0.26525,0.13455,422
57,46.42751241,7.621797809,"[2, 1, 1, 1, 1]",0.26525,0.13455,134
57,46.42751241,7.621797809,"[2, 1, 2, 1, 3]",0.26525,0.13455,238
57,46.42751241,7.621797809,"[2, 1, 1, 3, 1]",0.26525,0.13455,494
58,46.19498649,8.096872854,"[1, 1, 3, 3, 1]",0.07355,0.92645,419
58,46.19498649,8.096872854,"[1, 2, 3, 1, 3]",0.07355,0.92645,425
58,46.19498649,8.096872854,"[2, 1, 3, 3, 1]",0.07355,0.92645,126
58,46.19498649,8.096872854,"[2, 2, 1, 1, 1]",0.07355,0.92645,334
58,46.19498649,8.096872854,"[1, 2, 2, 1, 1]",0.07355,0.92645,248
59,46.8875451,7.222529801,"[2, 1, 3, 3, 1]",0.451,0.9933,112
59,46.8875451,7.222529801,"[1, 1, 3, 3, 3]",0.451,0.9933,137
59,46.8875451,7.222529801,"[2, 2, 3, 3, 3]",0.451,0.9933,279
59,46.8875451,7.222529801,"[1, 1, 1, 3, 3]",0.451,0.9933,300
59,46.8875451,7.222529801,"[2, 1, 1, 1, 1]",0.451,0.9933,94
60,47.4465918,7.008170959,"[2, 3, 1, 1, 3]",0.78428,0.02991,284
60,47.4465918,7.008170959,"[1, 1, 1, 3, 3]",0.78428,0.02991,96
60,47.4465918,7.008170959,"[2, 1, 2, 1, 1]",0.78428,0.02991,52
60,47.4465918,7.008170959,"[1, 3, 1, 1, 3]",0.78428,0.02991,40
60,47.4465918,7.008170959,"[1, 2, 2, 1, 1]",0.78428,0.02991,39
61,46.45625969,9.790992908,"[2, 2, 1, 1, 3]",0.746851,0.253149,455
61,46.45625969,9.790992908,"[2, 1, 3, 1, 1]",0.746851,0.253149,420
61,46.45625969,9.790992908,"[1, 1, 1, 3, 1]",0.746851,0.253149,241
61,46.45625969,9.790992908,"[2, 1, 2, 3, 1]",0.746851,0.253149,124
61,46.45625969,9.790992908,"[2, 2, 3, 1, 3]",0.746851,0.253149,71
62,46.45668733,9.791289606,"[2, 2, 2, 2, 3]",0.5988,0.584759,96
62,46.45668733,9.791289606,"[2, 1, 3, 1, 3]",0.5988,0.584759,487
62,46.45668733,9.791289606,"[1, 1, 2, 1, 1]",0.5988,0.584759,17
62,46.45668733,9.791289606,"[2, 1, 3, 3, 1]",0.5988,0.584759,16
62,46.45668733,9.791289606,"[2, 1, 1, 3, 1]",0.5988,0.584759,92
63,45.93392815,7.714738815,"[1, 1, 3, 3, 1]",0.27652,0.57158,257
63,45.93392815,7.714738815,"[1, 1, 2, 2, 1]",0.27652,0.57158,82
63,45.93392815,7.714738815,"[1, 1, 1, 1, 1]",0.27652,0.57158,51
63,45.93392815,7.714738815,"[2, 1, 1, 1, 3]",0.27652,0.57158,379
63,45.93392815,7.714738815,"[2, 1, 1, 2, 3]",0.27652,0.57158,204
64,47.44858144,7.02073722,"[2, 2, 3, 3, 1]",0.47124,0.42984,306
64,47.44858144,7.02073722,"[1, 2, 2, 1, 1]",0.47124,0.42984,110
64,47.44858144,7.02073722,"[2, 1, 2, 1, 3]",0.47124,0.42984,16
64,47.44858144,7.02073722,"[1, 3, 3, 3, 1]",0.47124,0.42984,52
64,47.44858144,7.02073722,"[2, 1, 1, 3, 1]",0.47124,0.42984,326
65,46.90227711,7.236516507,"[2, 1, 3, 3, 3]",0.63934,0.0041,221
65,46.90227711,7.236516507,"[1, 3, 1, 1, 1]",0.63934,0.0041,172
65,46.90227711,7.236516507,"[2, 1, 1, 1, 1]",0.63934,0.0041,307
65,46.90227711,7.236516507,"[2, 3, 3, 1, 1]",0.63934,0.0041,265
