UserId,La,Lo,route,w1,w2,size
44,50.34124003,-3.570433489,"[2, 2, 1, 1, 3]",0.71591,0.28409,165
44,50.34124003,-3.570433489,"[1, 3, 3, 3, 3]",0.71591,0.28409,200
44,50.34124003,-3.570433489,"[2, 1, 2, 3, 3]",0.71591,0.28409,317
44,50.34124003,-3.570433489,"[2, 2, 1, 1, 1]",0.71591,0.28409,353
45,54.12692221,-0.183397341,"[2, 1, 1, 1, 1]",0.313751,0.686249,396
45,54.12692221,-0.183397341,"[2, 2, 2, 1, 1]",0.313751,0.686249,491
45,54.12692221,-0.183397341,"[1, 1, 2, 2, 1]",0.313751,0.686249,240
45,54.12692221,-0.183397341,"[2, 2, 1, 1, 1]",0.313751,0.686249,414
45,54.12692221,-0.183397341,"[1, 1, 1, 1, 3]",0.313751,0.686249,216
46,51.49705898,-3.551222641,"[2, 1, 2, 1, 3]",0.01968,0.98032,96
46,51.49705898,-3.551222641,"[1, 1, 3, 1, 3]",0.01968,0.98032,122
46,51.49705898,-3.551222641,"[2, 2, 2, 2, 1]",0.01968,0.98032,369
46,51.49705898,-3.551222641,"[1, 2, 2, 1, 3]",0.01968,0.98032,154
46,51.49705898,-3.551222641,"[2, 1, 1, 1, 1]",0.01968,0.98032,205
47,51.86312148,-1.897010269,"[2, 1, 1, 1, 3]",0.987573,0.012427,235
47,51.86312148,-1.897010269,"[2, 1, 3, 3, 3]",0.987573,0.012427,324
47,51.86312148,-1.897010269,"[2, 1, 3, 1, 3]",0.987573,0.012427,27
47,51.86312148,-1.897010269,"[1, 2, 2, 3, 1]",0.987573,0.012427,316
47,51.86312148,-1.897010269,"[1, 2, 1, 1, 1]",0.987573,0.012427,446
48,51.86358608,-1.9116296,"[1, 2, 3, 3, 3]",0.02968,0.97032,94
48,51.86358608,-1.9116296,"[1, 1, 1, 3, 1]",0.02968,0.97032,467
48,51.86358608,-1.9116296,"[2, 2, 2, 3, 3]",0.02968,0.97032,107
48,51.86358608,-1.9116296,"[2, 1, 1, 2, 1]",0.02968,0.97032,145
48,51.86358608,-1.9116296,"[2, 1, 1, 1, 3]",0.02968,0.97032,21
49,50.62505423,-1.370769661,"[1, 2, 2, 3, 3]",0.89537,0.10463,467
49,50.62505423,-1.370769661,"[2, 1, 1, 3, 1]",0.89537,0.10463,234
49,50.62505423,-1.370769661,"[1, 2, 1, 3, 1]",0.89537,0.10463,348
49,50.62505423,-1.370769661,"[1, 3, 1, 1, 3]",0.89537,0.10463,366
49,50.62505423,-1.370769661,"[2, 2, 1, 3, 3]",0.89537,0.10463,16
50,53.33939794,-3.370384591,"[1, 3, 3, 1, 3]",0.075447,0.924553,2
50,53.33939794,-3.370384591,"[1, 2, 3, 1, 3]",0.075447,0.924553,112
50,53.33939794,-3.370384591,"[1, 1, 2, 2, 1]",0.075447,0.924553,427
50,53.33939794,-3.370384591,"[2, 1, 1, 2, 3]",0.075447,0.924553,9
50,53.33939794,-3.370384591,"[2, 2, 1, 1, 3]",0.075447,0.924553,414
51,53.14125248,-2.248257405,"[1, 1, 2, 1, 3]",0.763482,0.236518,384
51,53.14125248,-2.248257405,"[1, 2, 2, 3, 3]",0.763482,0.236518,433
51,53.14125248,-2.248257405,"[1, 1, 1, 1, 3]",0.763482,0.236518,395
51,53.14125248,-2.248257405,"[2, 1, 2, 2, 1]",0.763482,0.236518,461
51,53.14125248,-2.248257405,"[1, 2, 1, 1, 3]",0.763482,0.236518,191
52,52.89382419,0.468276599,"[1, 3, 1, 1, 1]",0.284062,0.715938,189
52,52.89382419,0.468276599,"[2, 1, 1, 1, 1]",0.284062,0.715938,264
52,52.89382419,0.468276599,"[2, 1, 3, 3, 1]",0.284062,0.715938,45
52,52.89382419,0.468276599,"[2, 3, 1, 3, 1]",0.284062,0.715938,37
52,52.89382419,0.468276599,"[1, 2, 2, 1, 3]",0.284062,0.715938,449
53,53.68125314,-1.102617277,"[1, 2, 3, 3, 3]",0.325208,0.674792,333
53,53.68125314,-1.102617277,"[2, 1, 3, 3, 3]",0.325208,0.674792,311
53,53.68125314,-1.102617277,"[2, 2, 1, 2, 1]",0.325208,0.674792,90
53,53.68125314,-1.102617277,"[1, 3, 1, 1, 1]",0.325208,0.674792,315
53,53.68125314,-1.102617277,"[1, 1, 1, 1, 1]",0.325208,0.674792,483
54,50.82012348,-4.327553774,"[1, 1, 1, 1, 3]",0.93659,0.06341,300
54,50.82012348,-4.327553774,"[1, 1, 1, 3, 1]",0.93659,0.06341,302
54,50.82012348,-4.327553774,"[1, 2, 2, 1, 3]",0.93659,0.06341,478
54,50.82012348,-4.327553774,"[1, 1, 2, 1, 1]",0.93659,0.06341,487
54,50.82012348,-4.327553774,"[1, 2, 2, 1, 1]",0.93659,0.06341,51
55,53.3423399,-3.36997166,"[2, 1, 3, 3, 3]",0.78283,0.21717,279
55,53.3423399,-3.36997166,"[2, 3, 1, 1, 3]",0.78283,0.21717,259
55,53.3423399,-3.36997166,"[2, 2, 1, 3, 3]",0.78283,0.21717,459
55,53.3423399,-3.36997166,"[1, 2, 3, 3, 1]",0.78283,0.21717,343
55,53.3423399,-3.36997166,"[2, 1, 1, 1, 1]",0.78283,0.21717,191
56,54.44629236,-3.070261958,"[2, 1, 1, 3, 3]",0.082704,0.917296,485
56,54.44629236,-3.070261958,"[1, 2, 2, 1, 1]",0.082704,0.917296,19
56,54.44629236,-3.070261958,"[1, 3, 3, 3, 3]",0.082704,0.917296,243
56,54.44629236,-3.070261958,"[2, 2, 2, 1, 3]",0.082704,0.917296,207
56,54.44629236,-3.070261958,"[1, 1, 2, 2, 3]",0.082704,0.917296,305
57,51.83955069,-4.31636612,"[1, 1, 2, 1, 1]",0.26525,0.73475,511
57,51.83955069,-4.31636612,"[2, 2, 2, 1, 3]",0.26525,0.73475,422
57,51.83955069,-4.31636612,"[2, 1, 1, 1, 1]",0.26525,0.73475,134
57,51.83955069,-4.31636612,"[2, 1, 2, 1, 3]",0.26525,0.73475,238
57,51.83955069,-4.31636612,"[2, 1, 1, 3, 1]",0.26525,0.73475,494
58,53.6892148,-1.091164339,"[1, 1, 3, 3, 1]",0.54467,0.45533,419
58,53.6892148,-1.091164339,"[1, 2, 3, 1, 3]",0.54467,0.45533,425
58,53.6892148,-1.091164339,"[2, 1, 3, 3, 1]",0.54467,0.45533,126
58,53.6892148,-1.091164339,"[2, 2, 1, 1, 1]",0.54467,0.45533,334
58,53.6892148,-1.091164339,"[1, 2, 2, 1, 1]",0.54467,0.45533,248
59,55.94927003,-4.018063339,"[2, 1, 3, 3, 1]",0.0067,0.9933,112
59,55.94927003,-4.018063339,"[1, 1, 3, 3, 3]",0.0067,0.9933,137
59,55.94927003,-4.018063339,"[2, 2, 3, 3, 3]",0.0067,0.9933,279
59,55.94927003,-4.018063339,"[1, 1, 1, 3, 3]",0.0067,0.9933,300
59,55.94927003,-4.018063339,"[2, 1, 1, 1, 1]",0.0067,0.9933,94
60,56.57429246,-2.60321394,"[2, 3, 1, 1, 3]",0.42731,0.57269,284
60,56.57429246,-2.60321394,"[1, 1, 1, 3, 3]",0.42731,0.57269,96
60,56.57429246,-2.60321394,"[2, 1, 2, 1, 1]",0.42731,0.57269,52
60,56.57429246,-2.60321394,"[1, 3, 1, 1, 3]",0.42731,0.57269,40
60,56.57429246,-2.60321394,"[1, 2, 2, 1, 1]",0.42731,0.57269,39
61,55.16170433,-6.838595457,"[2, 2, 1, 1, 3]",0.820223,0.179777,455
61,55.16170433,-6.838595457,"[2, 1, 3, 1, 1]",0.820223,0.179777,420
61,55.16170433,-6.838595457,"[1, 1, 1, 3, 1]",0.820223,0.179777,241
61,55.16170433,-6.838595457,"[2, 1, 2, 3, 1]",0.820223,0.179777,124
61,55.16170433,-6.838595457,"[2, 2, 3, 1, 3]",0.820223,0.179777,71
62,50.81576301,-4.332908762,"[2, 2, 2, 2, 3]",0.492529,0.507471,96
62,50.81576301,-4.332908762,"[2, 1, 3, 1, 3]",0.492529,0.507471,487
62,50.81576301,-4.332908762,"[1, 1, 2, 1, 1]",0.492529,0.507471,17
62,50.81576301,-4.332908762,"[2, 1, 3, 3, 1]",0.492529,0.507471,16
62,50.81576301,-4.332908762,"[2, 1, 1, 3, 1]",0.492529,0.507471,92
63,50.35025305,-3.581203316,"[1, 1, 3, 3, 1]",0.27652,0.72348,257
63,50.35025305,-3.581203316,"[1, 1, 2, 2, 1]",0.27652,0.72348,82
63,50.35025305,-3.581203316,"[1, 1, 1, 1, 1]",0.27652,0.72348,51
63,50.35025305,-3.581203316,"[2, 1, 1, 1, 3]",0.27652,0.72348,379
63,50.35025305,-3.581203316,"[2, 1, 1, 2, 3]",0.27652,0.72348,204
64,51.49851121,-0.08640596,"[2, 2, 3, 3, 1]",0.035509,0.964491,306
64,51.49851121,-0.08640596,"[1, 2, 2, 1, 1]",0.035509,0.964491,110
