UserId,La,Lo,route,w1,w2,size
38,45.44878909,9.25943511,"[2, 2, 3, 1, 3]",0.063903,0.936097,268
38,45.44878909,9.25943511,"[2, 3, 1, 1, 1]",0.063903,0.936097,1
39,45.40967661,9.25805739,"[2, 1, 3, 3, 3]",0.40465,0.59535,415
39,45.40967661,9.25805739,"[1, 1, 2, 3, 1]",0.40465,0.59535,493
39,45.40967661,9.25805739,"[2, 2, 1, 2, 1]",0.40465,0.59535,185
39,45.40967661,9.25805739,"[1, 2, 2, 3, 1]",0.40465,0.59535,369
39,45.40967661,9.25805739,"[1, 1, 3, 3, 1]",0.40465,0.59535,276
40,45.50498428,9.239642005,"[2, 1, 2, 3, 3]",0.161599,0.838401,411
40,45.50498428,9.239642005,"[2, 1, 1, 3, 1]",0.161599,0.838401,114
40,45.50498428,9.239642005,"[2, 2, 2, 2, 1]",0.161599,0.838401,383
40,45.50498428,9.239642005,"[2, 2, 1, 1, 3]",0.161599,0.838401,319
40,45.50498428,9.239642005,"[1, 1, 3, 1, 1]",0.161599,0.838401,202
41,45.46657175,9.238821151,"[1, 1, 1, 3, 3]",0.20961,0.79039,158
41,45.46657175,9.238821151,"[1, 1, 2, 1, 1]",0.20961,0.79039,325
41,45.46657175,9.238821151,"[1, 2, 2, 3, 3]",0.20961,0.79039,261
41,45.46657175,9.238821151,"[1, 2, 2, 1, 1]",0.20961,0.79039,116
41,45.46657175,9.238821151,"[1, 1, 2, 3, 3]",0.20961,0.79039,510
42,45.48478508,9.16375144,"[1, 2, 1, 3, 1]",0.879349,0.120651,82
42,45.48478508,9.16375144,"[1, 2, 3, 3, 1]",0.879349,0.120651,154
42,45.48478508,9.16375144,"[1, 1, 1, 3, 3]",0.879349,0.120651,63
42,45.48478508,9.16375144,"[2, 2, 2, 1, 3]",0.879349,0.120651,174
42,45.48478508,9.16375144,"[2, 1, 1, 1, 3]",0.879349,0.120651,365
43,45.48778644,9.165037962,"[1, 2, 2, 3, 3]",0.48251,0.51749,319
43,45.48778644,9.165037962,"[1, 1, 3, 1, 1]",0.48251,0.51749,321
43,45.48778644,9.165037962,"[1, 2, 2, 1, 1]",0.48251,0.51749,303
43,45.48778644,9.165037962,"[2, 3, 3, 3, 3]",0.48251,0.51749,364
43,45.48778644,9.165037962,"[1, 1, 3, 3, 1]",0.48251,0.51749,196
44,45.45131596,9.137529559,"[2, 1, 2, 1, 3]",0.71821,0.28179,60
44,45.45131596,9.137529559,"[2, 2, 1, 1, 3]",0.71821,0.28179,164
44,45.45131596,9.137529559,"[1, 3, 3, 3, 3]",0.71821,0.28179,199
44,45.45131596,9.137529559,"[2, 1, 2, 3, 3]",0.71821,0.28179,316
44,45.45131596,9.137529559,"[2, 2, 1, 1, 1]",0.71821,0.28179,352
45,45.43882104,9.185171864,"[2, 1, 1, 1, 1]",0.316051,0.683949,395
45,45.43882104,9.185171864,"[2, 2, 2, 1, 1]",0.316051,0.683949,490
45,45.43882104,9.185171864,"[1, 1, 2, 2, 1]",0.316051,0.683949,239
45,45.43882104,9.185171864,"[2, 2, 1, 1, 1]",0.316051,0.683949,413
45,45.43882104,9.185171864,"[1, 1, 1, 1, 3]",0.316051,0.683949,215
46,45.44352919,9.23216931,"[2, 1, 2, 1, 3]",0.02198,0.97802,95
46,45.44352919,9.23216931,"[1, 1, 3, 1, 3]",0.02198,0.97802,121
46,45.44352919,9.23216931,"[2, 2, 2, 2, 1]",0.02198,0.97802,368
46,45.44352919,9.23216931,"[1, 2, 2, 1, 3]",0.02198,0.97802,153
46,45.44352919,9.23216931,"[2, 1, 1, 1, 1]",0.02198,0.97802,204
47,45.50324069,9.141135791,"[2, 1, 1, 1, 3]",0.989873,0.010127,234
47,45.50324069,9.141135791,"[2, 1, 3, 3, 3]",0.989873,0.010127,323
47,45.50324069,9.141135791,"[2, 1, 3, 1, 3]",0.989873,0.010127,26
47,45.50324069,9.141135791,"[1, 2, 2, 3, 1]",0.989873,0.010127,315
47,45.50324069,9.141135791,"[1, 2, 1, 1, 1]",0.989873,0.010127,445
48,45.55599745,9.242757783,"[1, 2, 3, 3, 3]",0.03198,0.96802,93
48,45.55599745,9.242757783,"[1, 1, 1, 3, 1]",0.03198,0.96802,466
48,45.55599745,9.242757783,"[2, 2, 2, 3, 3]",0.03198,0.96802,106
48,45.55599745,9.242757783,"[2, 1, 1, 2, 1]",0.03198,0.96802,144
48,45.55599745,9.242757783,"[2, 1, 1, 1, 3]",0.03198,0.96802,20
49,45.50012605,9.248511692,"[1, 2, 2, 3, 3]",0.89767,0.10233,466
49,45.50012605,9.248511692,"[2, 1, 1, 3, 1]",0.89767,0.10233,233
49,45.50012605,9.248511692,"[1, 2, 1, 3, 1]",0.89767,0.10233,347
49,45.50012605,9.248511692,"[1, 3, 1, 1, 3]",0.89767,0.10233,365
49,45.50012605,9.248511692,"[2, 2, 1, 3, 3]",0.89767,0.10233,15
50,45.42771837,9.157218809,"[1, 3, 3, 1, 3]",0.077747,0.922253,1
50,45.42771837,9.157218809,"[1, 2, 3, 1, 3]",0.077747,0.922253,111
50,45.42771837,9.157218809,"[1, 1, 2, 2, 1]",0.077747,0.922253,426
50,45.42771837,9.157218809,"[2, 1, 1, 2, 3]",0.077747,0.922253,8
50,45.42771837,9.157218809,"[2, 2, 1, 1, 3]",0.077747,0.922253,413
51,45.47564938,9.165983792,"[1, 1, 2, 1, 3]",0.765782,0.234218,383
51,45.47564938,9.165983792,"[1, 2, 2, 3, 3]",0.765782,0.234218,432
51,45.47564938,9.165983792,"[1, 1, 1, 1, 3]",0.765782,0.234218,394
51,45.47564938,9.165983792,"[2, 1, 2, 2, 1]",0.765782,0.234218,460
51,45.47564938,9.165983792,"[1, 2, 1, 1, 3]",0.765782,0.234218,190
52,45.50537953,9.132562861,"[1, 3, 1, 1, 1]",0.286362,0.713638,188
52,45.50537953,9.132562861,"[2, 1, 1, 1, 1]",0.286362,0.713638,263
52,45.50537953,9.132562861,"[2, 1, 3, 3, 1]",0.286362,0.713638,44
52,45.50537953,9.132562861,"[2, 3, 1, 3, 1]",0.286362,0.713638,36
52,45.50537953,9.132562861,"[1, 2, 2, 1, 3]",0.286362,0.713638,448
53,45.53320791,9.208897167,"[1, 2, 3, 3, 3]",0.327508,0.672492,332
53,45.53320791,9.208897167,"[2, 1, 3, 3, 3]",0.327508,0.672492,310
53,45.53320791,9.208897167,"[2, 2, 1, 2, 1]",0.327508,0.672492,89
53,45.53320791,9.208897167,"[1, 3, 1, 1, 1]",0.327508,0.672492,314
53,45.53320791,9.208897167,"[1, 1, 1, 1, 1]",0.327508,0.672492,482
54,45.47071107,9.133290116,"[1, 1, 1, 1, 3]",0.93889,0.06111,299
54,45.47071107,9.133290116,"[1, 1, 1, 3, 1]",0.93889,0.06111,301
54,45.47071107,9.133290116,"[1, 2, 2, 1, 3]",0.93889,0.06111,477
54,45.47071107,9.133290116,"[1, 1, 2, 1, 1]",0.93889,0.06111,486
54,45.47071107,9.133290116,"[1, 2, 2, 1, 1]",0.93889,0.06111,50
55,45.38491626,9.211344327,"[2, 1, 3, 3, 3]",0.78513,0.21487,278
55,45.38491626,9.211344327,"[2, 3, 1, 1, 3]",0.78513,0.21487,258
55,45.38491626,9.211344327,"[2, 2, 1, 3, 3]",0.78513,0.21487,458
55,45.38491626,9.211344327,"[1, 2, 3, 3, 1]",0.78513,0.21487,342
55,45.38491626,9.211344327,"[2, 1, 1, 1, 1]",0.78513,0.21487,190
56,45.42568254,9.155153907,"[2, 1, 1, 3, 3]",0.085004,0.914996,484
56,45.42568254,9.155153907,"[1, 2, 2, 1, 1]",0.085004,0.914996,18
56,45.42568254,9.155153907,"[1, 3, 3, 3, 3]",0.085004,0.914996,242
56,45.42568254,9.155153907,"[2, 2, 2, 1, 3]",0.085004,0.914996,206
56,45.42568254,9.155153907,"[1, 1, 2, 2, 3]",0.085004,0.914996,304
57,45.54364911,9.279529003,"[1, 1, 2, 1, 1]",0.26755,0.73245,510
57,45.54364911,9.279529003,"[2, 2, 2, 1, 3]",0.26755,0.73245,421
57,45.54364911,9.279529003,"[2, 1, 1, 1, 1]",0.26755,0.73245,133
57,45.54364911,9.279529003,"[2, 1, 2, 1, 3]",0.26755,0.73245,237
57,45.54364911,9.279529003,"[2, 1, 1, 3, 1]",0.26755,0.73245,493
58,45.36317732,9.113700707,"[1, 1, 3, 3, 1]",0.54697,0.45303,418
58,45.36317732,9.113700707,"[1, 2, 3, 1, 3]",0.54697,0.45303,424
58,45.36317732,9.113700707,"[2, 1, 3, 3, 1]",0.54697,0.45303,125
58,45.36317732,9.113700707,"[2, 2, 1, 1, 1]",0.54697,0.45303,333
58,45.36317732,9.113700707,"[1, 2, 2, 1, 1]",0.54697,0.45303,247
59,45.49646561,9.134219296,"[2, 1, 3, 3, 1]",0.009,0.991,111
59,45.49646561,9.134219296,"[1, 1, 3, 3, 3]",0.009,0.991,136
59,45.49646561,9.134219296,"[2, 2, 3, 3, 3]",0.009,0.991,278
59,45.49646561,9.134219296,"[1, 1, 1, 3, 3]",0.009,0.991,299
59,45.49646561,9.134219296,"[2, 1, 1, 1, 1]",0.009,0.991,93
60,45.43599945,9.266900174,"[2, 3, 1, 1, 3]",0.42961,0.57039,283
60,45.43599945,9.266900174,"[1, 1, 1, 3, 3]",0.42961,0.57039,95
60,45.43599945,9.266900174,"[2, 1, 2, 1, 1]",0.42961,0.57039,51
60,45.43599945,9.266900174,"[1, 3, 1, 1, 3]",0.42961,0.57039,39
60,45.43599945,9.266900174,"[1, 2, 2, 1, 1]",0.42961,0.57039,38
61,45.49079378,9.175727877,"[2, 2, 1, 1, 3]",0.822523,0.177477,454
61,45.49079378,9.175727877,"[2, 1, 3, 1, 1]",0.822523,0.177477,419
61,45.49079378,9.175727877,"[1, 1, 1, 3, 1]",0.822523,0.177477,240
61,45.49079378,9.175727877,"[2, 1, 2, 3, 1]",0.822523,0.177477,123
61,45.49079378,9.175727877,"[2, 2, 3, 1, 3]",0.822523,0.177477,70
62,45.46718995,9.27819128,"[2, 2, 2, 2, 3]",0.494829,0.505171,95
62,45.46718995,9.27819128,"[2, 1, 3, 1, 3]",0.494829,0.505171,486
62,45.46718995,9.27819128,"[1, 1, 2, 1, 1]",0.494829,0.505171,16
62,45.46718995,9.27819128,"[2, 1, 3, 3, 1]",0.494829,0.505171,15
62,45.46718995,9.27819128,"[2, 1, 1, 3, 1]",0.494829,0.505171,91
63,45.40368792,9.243779448,"[1, 1, 3, 3, 1]",0.27882,0.72118,256
63,45.40368792,9.243779448,"[1, 1, 2, 2, 1]",0.27882,0.72118,81
63,45.40368792,9.243779448,"[1, 1, 1, 1, 1]",0.27882,0.72118,50
63,45.40368792,9.243779448,"[2, 1, 1, 1, 3]",0.27882,0.72118,378
63,45.40368792,9.243779448,"[2, 1, 1, 2, 3]",0.27882,0.72118,203
64,45.514762,9.103497558,"[2, 2, 3, 3, 1]",0.037809,0.962191,305
64,45.514762,9.103497558,"[1, 2, 2, 1, 1]",0.037809,0.962191,109
64,45.514762,9.103497558,"[2, 1, 2, 1, 3]",0.037809,0.962191,15
64,45.514762,9.103497558,"[1, 3, 3, 3, 1]",0.037809,0.962191,51
64,45.514762,9.103497558,"[2, 1, 1, 3, 1]",0.037809,0.962191,325
65,45.56938717,9.123296871,"[2, 1, 3, 3, 3]",0.147492,0.852508,220
65,45.56938717,9.123296871,"[1, 3, 1, 1, 1]",0.147492,0.852508,171
65,45.56938717,9.123296871,"[2, 1, 1, 1, 1]",0.147492,0.852508,306
65,45.56938717,9.123296871,"[2, 3, 3, 1, 1]",0.147492,0.852508,264
65,45.56938717,9.123296871,"[2, 1, 2, 2, 1]",0.147492,0.852508,273
